TWEET,STOCK,DATE,LAST_PRICE,3_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,TWTOKEN
RT @Apple: @_NubianLove The #AppleEvent is about to start. Join us live at https://t.co/xi6CRXyseh. Reply #stop to opt out.,Apple,30/10/2018,213.3,0.0140646976090014,36659990.0,31.718000000000004,30.011,1,0.0,$RESERVED$ $MENTION$: $MENTION$ The $HASHTAG$ is about to start. Join us live at $URL$. Reply $HASHTAG$ to opt out.
@IzzytheMxsft @jkidswear @Nike Lol seems like it,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.8,$MENTION$ $MENTION$ $MENTION$ Lol seems like it
Check out this Amazon deal: Younik 3M / 10ft Extension Cable for Nintendo... by Younik https://t.co/JqnN9c68FE via @amazon,Amazon,29/09/2017,961.35,-0.0236646382691007,2543759.0,14.876,16.144000000000002,-1,0.0,Check out this Amazon deal: Younik $NUMBER$M / $NUMBER$ft Extension Cable for Nintendo... by Younik $URL$ via $MENTION$
RT @Oman_biz: Oman’s largest commercial data centre to come up in Al Jabal al Akhdar https://t.co/9VRlCCl1uu @Cisco @eOman_ITA @DATAMOUNT_OM,Cisco,22/10/2018,45.76,-0.0091783216783215,19195386.0,41.166,24.442,-1,0.0,$RESERVED$ $MENTION$: Omans largest commercial data centre to come up in Al Jabal al Akhdar $URL$ $MENTION$ $MENTION$ $MENTION$
RT @MariaMaltezos: Believe in what? What did you sacrifice Colin? You better believe that @Nike will lose millions of consumers because of…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.0,$RESERVED$ $MENTION$: Believe in what? What did you sacrifice Colin? You better believe that $MENTION$ will lose millions of consumers because of
"@SabrinaAnnLynn @CocaCola Awww, these look as adorable as you do-- love you!!!",CocaCola,31/08/2017,45.55,-0.0028540065861689,14264572.0,4.034,7.342,-1,0.5604166666666667,"$MENTION$ $MENTION$ Awww, these look as adorable as you do-- love you!!!"
@CocaCola I prefer #DoctorPepper...sometimes #Coke/#CherryCoke...I got #CocaCola #shirts I will wear this summer. I… https://t.co/wPxGFXplw1,CocaCola,31/03/2017,42.44,-0.0002356267672007,11551767.0,6.943,6.9460000000000015,1,0.0,$MENTION$ I prefer $HASHTAG$...sometimes $HASHTAG$/$HASHTAG$...I got $HASHTAG$ $HASHTAG$ I will wear this summer. I $URL$
"RT @TexasLonghorns: Dear @CollegeGameDay,@ATT Red River Showdown.Sincerely,Everyone.#HookEm🤘 https://t.co/USOuumVFCt",AT&T,30/09/2018,33.58,-0.0047647409172125,22052171.0,11.893,14.082,-1,0.0,"$RESERVED$ $MENTION$: Dear $MENTION$,$MENTION$ Red River Showdown.Sincerely,Everyone.$HASHTAG$ $URL$"
"RT @Apple: The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series 4 are here. #AppleEvent",Apple,15/09/2018,223.84,-0.0123749106504646,31999289.0,25.688,17.88,-1,0.0,"$RESERVED$ $MENTION$: The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series $NUMBER$ are here. $HASHTAG$"
"INK: Box 0-2: Sketches (Book 0), Fine Lines (Book 1) &amp; Vanishing Point (Book 2) https://t.co/QKHjnM1HdF via @amazon",Amazon,29/04/2017,924.99,-0.0169731564665564,7364681.0,8.744,14.935,-1,0.4166666666666667,"INK: Box $NUMBER$-2: Sketches (Book $NUMBER$), Fine Lines (Book $NUMBER$) &amp; Vanishing Point (Book $NUMBER$) $URL$ via $MENTION$"
@KatRoseQ You saw the @netflix death note movie didn't you?,Netflix,01/09/2017,174.74,-0.033936133684331,3812968.0,22.222,24.229,1,0.0,$MENTION$ You saw the $MENTION$ death note movie didn't you?
RT @epiphanyfinds: Check out Betsey Johnson Intimates Womens New 2pc Cami Set White Size M Medium https://t.co/0m6v0igXRY @eBay,eBay,31/08/2017,36.13,-0.0365347356767229,8591090.0,16.855,18.385,-1,0.0681818181818181,$RESERVED$ $MENTION$: Check out Betsey Johnson Intimates Womens New $NUMBER$pc Cami Set White Size M Medium $URL$ $MENTION$
@robert_sargent @Apple Group FaceTime already got announced,Apple,12/09/2018,221.07,0.0010403944451984,49278740.0,22.583,17.953,1,0.0,$MENTION$ $MENTION$ Group FaceTime already got announced
@Mirage_Intl @TheStudioMann @Kivrin1978 @IvankaTrump @POTUS @Walmart @realDonaldTrump I'm talking more to the conse… https://t.co/XFH4u9Zrtu,Walmart,22/09/2018,95.9,-0.0068821689259646,9530133.0,8.758,29.727,-1,0.5,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ I'm talking more to the conse $URL$
RT @Reuters: Israeli settler kills Palestinian in West Bank in what army calls response to rock-throwing https://t.co/WaDUGfOKL5 https://t.…,Reuters,30/11/2017,48.5406,0.0052183120933816,816955.0,7.222,18.276,-1,0.0,$RESERVED$ $MENTION$: Israeli settler kills Palestinian in West Bank in what army calls response to rock-throwing $URL$ $URL$.
"Compensation form issues @Ryanair it is only taking expense submissions, I don't want to claim expenses I want to claim compensation",Ryanair,29/09/2017,16.27,0.0116779348494161,3814907.0,37.287,26.254,-1,0.0,"Compensation form issues $MENTION$ it is only taking expense submissions, I don't want to claim expenses I want to claim compensation"
Check out Vintage Tie Dye 80's 90's Leotard  https://t.co/cMbJ8Xj1TZ via @eBay,eBay,25/10/2018,28.06,0.0153243050605844,12239614.0,55.348,37.514,-1,0.0,Check out Vintage Tie Dye $NUMBER$'s $NUMBER$'s Leotard $URL$ via $MENTION$
@JBlock49 @thatbyrdie @ClayTravis @Nike The fact the players and many people that have explained their reasons for… https://t.co/qgdx6GLEIa,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.5,$MENTION$ $MENTION$ $MENTION$ $MENTION$ The fact the players and many people that have explained their reasons for $URL$
RT @w_terrence: I need a huge favor from everyone! @facebook banned me for taking of for Mollie Tibbett after she was killed and dumped in…,Facebook,20/09/2018,166.02,-0.0327671364895795,18936038.0,21.994,21.77,1,0.5000000000000001,$RESERVED$ $MENTION$: I need a huge favor from everyone! $MENTION$ banned me for taking of for Mollie Tibbett after she was killed and dumped in
"RT @SearchCRM: At @MSIgnite, @Microsoft taking on @Salesforce with deep, low-code #AI integrations for #CRM #Support #Marketing and #SalesA…",Microsoft,27/09/2018,114.41,0.0022725286251202,19091299.0,15.51,16.136,1,0.0,"$RESERVED$ $MENTION$: At $MENTION$, $MENTION$ taking on $MENTION$ with deep, low-code $HASHTAG$ integrations for $HASHTAG$ $HASHTAG$ $HASHTAG$ and $HASHTAG$"
Check out Cyrus Women's 3/4 Sleeve Button Front Cardigan Black Womans Size XL #Cyrus #CARDIGAN https://t.co/QF35bZEBKc via @eBay,eBay,28/10/2018,27.34,0.0263350402340892,16691760.0,54.536,37.821,1,-0.1666666666666666,Check out Cyrus Women's $NUMBER$/4 Sleeve Button Front Cardigan Black Womans Size XL $HASHTAG$ $HASHTAG$ $URL$ via $MENTION$
With @gaurangshetty on the eve of Facebook Asia Pacific Leads Summit at @Singapore last week! @facebook @fbplatform https://t.co/m1j0lrTnzR,Facebook,24/08/2018,174.645,-0.0115949497552177,14631556.0,17.929000000000006,67.435,1,0.0,With $MENTION$ on the eve of Facebook Asia Pacific Leads Summit at $MENTION$ last week! $MENTION$ $MENTION$ $URL$
I'm not necessarily against what @facebook is doing w/r/t flagging fake or misleading posts...but really - what's t… https://t.co/eD9ZSmQHo2,Facebook,05/09/2018,167.18,0.0511424811580331,31226744.0,23.691,67.148,-1,-0.1,I'm not necessarily against what $MENTION$ is doing w/r/t flagging fake or misleading posts...but really - what's t $URL$
Check out 2010 Golden Tate Auto-Card RC Topps # RPA-GT Notre Dame 86/90 #DetroitLions https://t.co/x3GKE93Gi2 via @eBay,eBay,18/10/2018,31.55,0.0098256735340728,8705346.0,34.121,23.542,-1,0.3,Check out $NUMBER$ Golden Tate Auto-Card RC Topps $HASHTAG$ RPA-GT Notre Dame $NUMBER$/90 $HASHTAG$ $URL$ via $MENTION$
"@stevesilberman @netflix steve silberman,hello i work for netflix and we are giving norm a big raise and making h… https://t.co/ZtGScI086Y",Netflix,12/09/2018,369.95,-0.0574942559805378,10480769.0,46.107,37.963,-1,0.0,"$MENTION$ $MENTION$ steve silberman,hello i work for netflix and we are giving norm a big raise and making h $URL$"
RT @TDToney1: @KenKaniff1024 @GoldMine49 @godofradio @ThisDudeCranky @10sevolfan @ClayTravis @Nike Question? Can you tell me what ya being…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Question? Can you tell me what ya being
"RT @Pasandoelrato12: @TheLucaFormat @SCooksonFans Another better headline: ""The spectacular actress #SophieCookson that @netflix let go, wi…",Netflix,03/09/2018,367.68,0.0,7943443.0,34.963,35.842,1,0.55,"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Another better headline: ""The spectacular actress $HASHTAG$ that $MENTION$ let go, wi"
"Check out 5 Strands Blue Topaz Rondelle Faceted Approx 4mm Gemstone Jewelry Beads 15"" Long  https://t.co/2gLqOF75jR via @eBay",eBay,29/12/2017,37.74,0.0052994170641228,4652483.0,9.985,19.193,1,-0.025,"Check out $NUMBER$ Strands Blue Topaz Rondelle Faceted Approx $NUMBER$mm Gemstone Jewelry Beads $NUMBER$"" Long $URL$ via $MENTION$"
"RT @netflix: Brace yourself for a six-part dog-umentary series that will make you laugh, cry, and hug the nearest dog. https://t.co/zhFTOVz…",Netflix,30/10/2018,285.81,0.0490535670550364,23685702.0,65.92699999999999,59.646,1,0.3,"$RESERVED$ $MENTION$: Brace yourself for a six-part dog-umentary series that will make you laugh, cry, and hug the nearest dog. $URL$"
RT @Reuters: WATCH: Deep freeze grips the U.S. Read more: https://t.co/kqhjnVFVLj https://t.co/doQUHtPGxC,Reuters,30/12/2017,48.0119,-0.0029825938985959,452187.0,9.482,8.113999999999999,-1,0.25,$RESERVED$ $MENTION$: WATCH: Deep freeze grips the U.S. Read more: $URL$ $URL$
I just checked in @ATT with #mPLUSPlaces Download today!  https://t.co/5WMrG8UrAZ,AT&T,28/04/2017,39.63,0.0078223568004036,24994983.0,12.489,10.848,1,0.0,I just checked in $MENTION$ with $HASHTAG$ Download today! $URL$
@billclerico @Chase @WePay @jpmorgan Jamie Dimon worships Satan if he don't pay me my moneyhttps://t.co/mbPBdEe4bp,JPMorgan,21/10/2018,107.91,0.0016680567139283,15234549.0,26.716,20.303,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Jamie Dimon worships Satan if he don't pay me my money$URL$
Check out my listing @eBay - https://t.co/esNMUM7BnM via @eBay,eBay,16/09/2018,34.1,0.0099706744868034,5376353.0,18.239,14.535,1,0.0,Check out my listing $MENTION$ - $URL$ via $MENTION$
Binging Season 5 of @BritishBakeOff on @netflix and thinking of you @maytagsmom . ❤️💋🍷❤️💋🍷🥠🥧🥪🍞🥖,Netflix,04/09/2018,363.6,0.0112211221122111,7605161.0,35.184,35.713,-1,0.0,Binging Season $NUMBER$ of $MENTION$ on $MENTION$ and thinking of you $MENTION$ . $EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$
RT @Reuters: Usain Bolt toasts zero-gravity with champagne https://t.co/VqXJ8oG2ZO,Reuters,12/09/2018,49.8072,-0.0101712202251883,7901422.0,11.93,17.209,1,0.0,$RESERVED$ $MENTION$: Usain Bolt toasts zero-gravity with champagne $URL$
LADIES #JACKWILLS #TWEED RIDING #JACKET WOOL #BLAZER UK 10 RRP £249 RARE + UNIQUE  #Blazers https://t.co/1jhuWnW1uQ via @eBay#EBAY #SELLER,eBay,30/06/2017,34.92,-0.00028636884307,10845469.0,19.665,22.269,1,0.3375,LADIES $HASHTAG$ $HASHTAG$ RIDING $HASHTAG$ WOOL $HASHTAG$ UK $NUMBER$ RRP $NUMBER$ RARE + UNIQUE $HASHTAG$ $URL$ via $MENTION$$HASHTAG$ $HASHTAG$
"RT @pejw7: Hi @TescoI don't want to see a delivery van parked here again. Your driver here put the people I was leading at risk, includi…",Tesco,03/09/2018,245.0,0.0061224489795918,12934235.0,23.64,17.795,1,0.0,"$RESERVED$ $MENTION$: Hi $MENTION$ don't want to see a delivery van parked here again. Your driver here put the people I was leading at risk, includi"
Check out 2 #Ikea Mugs Cups  Yellow and White     by Designer Maria Vinka  https://t.co/llc2IxT0sh via @eBay,eBay,04/09/2018,34.8,-0.0054597701149424,6743260.0,8.721,14.554,1,0.0,Check out $NUMBER$ $HASHTAG$ Mugs Cups Yellow and White by Designer Maria Vinka $URL$ via $MENTION$
"Check out Is This a Zombie: The Complete First Season (DVD, 2012, 2-Disc Set) https://t.co/n00cGPQvSL @eBay #dvd",eBay,27/09/2018,33.34,0.0113977204559086,7374820.0,22.71,17.152,-1,0.175,"Check out Is This a Zombie: The Complete First Season (DVD, $NUMBER$, $NUMBER$-Disc Set) $URL$ $MENTION$ $HASHTAG$"
RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @Walmart exclusive #RalphBreakstheInternet Vanellope Pop! https://t.co/…,Walmart,23/10/2018,97.8,-0.006646216768916,9405824.0,19.687,16.489,1,1.0,$RESERVED$ $MENTION$: RT &amp; follow $MENTION$ for a chance to WIN a $MENTION$ exclusive $HASHTAG$ Vanellope Pop! $URL$
RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax planThe result?Every middle class family they sat down with SA…,CBS,29/12/2017,59.0,0.0201694915254236,2334987.0,12.854,26.593000000000004,1,0.2753968253968253,$RESERVED$ $MENTION$: Incredible video: $MENTION$ does a special on the GOP tax planThe result?Every middle class family they sat down with SA
RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,-0.6,$RESERVED$ $MENTION$: Dont ask if your dreams are crazy. Ask if theyre crazy enough. $HASHTAG$ $URL$
@W0nderW0man___ @Nike @Kaepernick7 Yep. Read it all. Once was unlucky and probably acceptable. The rest. Unacceptable,Nike,14/09/2018,83.49,-0.0103006348065636,4884358.0,23.117,18.114,-1,0.0,$MENTION$ $MENTION$ $MENTION$ Yep. Read it all. Once was unlucky and probably acceptable. The rest. Unacceptable
RT @BrooksPlace1225: @jeffastrof @reverenderyk @PrimeVideo @hulu @netflix Trial and Error was like date night for me &amp; my husband! #savetri…,Netflix,03/09/2018,367.68,0.0,7943443.0,34.963,35.842,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Trial and Error was like date night for me &amp; my husband! $HASHTAG$
"@AmazonHelp @amazon @amazonIN @JeffBezos Stop being apologetic and refund my money, please tell me the ETA for this… https://t.co/syr3zgMR3Z",Amazon,19/10/2018,1764.03,0.0317058099918936,5907246.0,51.688,34.372,1,0.0,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ Stop being apologetic and refund my money, please tell me the ETA for this $URL$"
"RT @nikitakhara: Thank you, @Starbucks CEO for committing to hire 10,000 refugees.To all those tweeting #boycottstarbucks, thanks for the…",Starbucks,31/01/2017,55.22,0.0162984425932632,14307985.0,23.916,17.298,1,0.2,"$RESERVED$ $MENTION$: Thank you, $MENTION$ CEO for committing to hire $NUMBER$ refugees.To all those tweeting $HASHTAG$, thanks for the"
@cthagod talk to em! People acting like @Nike is actually standing with @Kaepernick7,Nike,25/09/2018,84.79,0.0089633211463614,10519535.0,18.387,19.656,-1,0.0,$MENTION$ talk to em! People acting like $MENTION$ is actually standing with $MENTION$
RT @info_seventeen: @Nike I LOVE YOUR NEW COMMERCIAL 😍👏 https://t.co/0rPHZEjAPD,Nike,28/02/2017,57.16,0.0122463261021694,7951315.0,16.337,15.42,1,0.2121212121212121,$RESERVED$ $MENTION$: $MENTION$ I LOVE YOUR NEW COMMERCIAL $EMOJI$$EMOJI$ $URL$
"Check out KIT 4 AMMORTIZZATORI JAPANPARTS CHEVROLET MATIZ (M200, M250) DAL 3.2005 -&gt;  https://t.co/Jdu4L3IOID via @eBay",eBay,27/10/2018,27.34,-0.0018288222384784,16691760.0,54.536,37.821,1,0.0,"Check out KIT $NUMBER$ AMMORTIZZATORI JAPANPARTS CHEVROLET MATIZ (M200, M250) DAL $NUMBER$ -&gt; $URL$ via $MENTION$"
RT @rwlord: I love these types of projects that the @IBM team is working on. Check out how this #AgroPad works https://t.co/dNMqXjjZpW,IBM,18/09/2018,148.56,-0.001548196015078,3629596.0,10.862,10.751,1,0.5,$RESERVED$ $MENTION$: I love these types of projects that the $MENTION$ team is working on. Check out how this $HASHTAG$ works $URL$
RT @herbalgirl98: Check out Premium 6.5” Glass Water Pipe Bubbler Coil Percolated Twisted Glass On Glass https://t.co/nMpA2Az57y @eBay,eBay,29/09/2018,33.02,0.0169594185342215,8467405.0,22.738000000000003,17.202,-1,-0.5,$RESERVED$ $MENTION$: Check out Premium $NUMBER$ Glass Water Pipe Bubbler Coil Percolated Twisted Glass On Glass $URL$ $MENTION$
RT @TMobile: .@JustinBieber and Jimmy are up to something 👀 The surprises continue tomorrow on #FallonTonight at 11:30 EST on NBC! #AreYouW…,TMobile,13/09/2018,68.48,-0.0426401869158878,3797293.0,22.09,27.125,1,0.0,$RESERVED$ $MENTION$: .$MENTION$ and Jimmy are up to something $EMOJI$ The surprises continue tomorrow on $HASHTAG$ at $NUMBER$:30 EST on NBC! $HASHTAG$
RT @ericksworldtour: I fuck with this guy last night that just got off work and went straight to the show 🤙🏼 @FedEx https://t.co/KJPDgJ7UbO,FedEx,01/09/2018,243.95,0.0149620823939332,1476028.0,16.564,16.149,1,-0.0666666666666666,$RESERVED$ $MENTION$: I fuck with this guy last night that just got off work and went straight to the show $EMOJI$ $MENTION$ $URL$
RT @lord_mchaggis: RACIST MAN REFUSES TO SIT NEXT TO  ELDERLY BLACK WOMAN on @Ryanair flight calling victim an UGLY BLACK BASTARD and Ryana…,Ryanair,20/10/2018,11.45,0.0082969432314411,1782490.0,32.293,48.479,-1,-0.2216666666666666,$RESERVED$ $MENTION$: RACIST MAN REFUSES TO SIT NEXT TO ELDERLY BLACK WOMAN on $MENTION$ flight calling victim an UGLY BLACK BASTARD and Ryana
"RT @Reuters: U.S. economy expected to slow, damaged by trade war: Reuters poll https://t.co/4J8FyRkF5e",Reuters,23/08/2018,47.2078,0.0081660234113854,431892.0,12.181,13.85,1,-0.2,"$RESERVED$ $MENTION$: U.S. economy expected to slow, damaged by trade war: Reuters poll $URL$"
@Tesco no problem...i assume you mean without...i'll swallow the loss 😂,Tesco,28/02/2017,188.4,0.0084925690021231,30335967.0,11.977,34.619,-1,-0.3125,$MENTION$ no problem...i assume you mean without...i'll swallow the loss $EMOJI$
"Just got done watching ""#Apostle"" on @netflix.Anyone else start holding the top of their heads when they ""purifie… https://t.co/322RMA5VlQ",Netflix,19/10/2018,332.67,0.041272131541768,16717233.0,80.447,53.359,-1,0.5,"Just got done watching ""$HASHTAG$"" on $MENTION$.Anyone else start holding the top of their heads when they ""purifie $URL$"
People burning @Nike stuff is so ignorant. Is it really that deep that you burn your Nike stuff. What point is that… https://t.co/r0jlvfEXDT,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.0,People burning $MENTION$ stuff is so ignorant. Is it really that deep that you burn your Nike stuff. What point is that $URL$
Check out DC DICE MASTERS BATMAN TAS MONTHLY OP I AM THE NIGHT ROBIN RECKONING BATGIRL RDW  https://t.co/9rpNn1Vkhx via @eBay,eBay,28/04/2017,33.41,-0.0179586950014963,10127598.0,28.496,18.344,-1,0.0,Check out DC DICE MASTERS BATMAN TAS MONTHLY OP I AM THE NIGHT ROBIN RECKONING BATGIRL RDW $URL$ via $MENTION$
"If Mark Parker of @Nike feels strongly about Charlottesville, will he end Nike's multi-million dollar lease at Trump Tower? via @ultraviolet",Nike,31/08/2017,52.81,0.0174209430032189,7728916.0,18.349,21.38,1,0.4333333333333333,"If Mark Parker of $MENTION$ feels strongly about Charlottesville, will he end Nike's multi-million dollar lease at Trump Tower? via $MENTION$"
RT @Reuters: Woods on brink of breaking title drought at Tour Championship https://t.co/4ULSp9DbZn https://t.co/tdRhE3CCBl,Reuters,23/09/2018,49.9725,0.0030856971334234,3027903.0,10.397,13.679,1,0.0,$RESERVED$ $MENTION$: Woods on brink of breaking title drought at Tour Championship $URL$ $URL$
@Reuters Aye by eck,Reuters,28/04/2017,50.0386,-0.0550315156699028,2448752.0,23.42,15.044,1,0.0,$MENTION$ Aye by eck
RT @trvo512: are you fucking kidding me? @McDonalds https://t.co/YgNCoLqJhr,McDonald's,31/01/2017,122.57,0.002365994941666,3733323.0,7.972,9.585,-1,-0.6,$RESERVED$ $MENTION$: are you fucking kidding me? $MENTION$ $URL$
@AxaMonitor @stevenmayhew1 @CBS @startrekcbs @Axanarfilm I found it on an Eaves post from even earlier in 2009: https://t.co/9aOj3ahe6h,CBS,31/01/2017,64.49,0.0038765700108543,3523867.0,16.338,16.302,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ I found it on an Eaves post from even earlier in $NUMBER$: $URL$
"RT @Reuters: BREAKING: Suicide bomber attacked area near Afghan police, Iraqi embassy compound in Kabul - Afghan security offici…",Reuters,31/07/2017,50.5452,0.0037055942008341,1301289.0,5.305,8.792,-1,0.1,"$RESERVED$ $MENTION$: BREAKING: Suicide bomber attacked area near Afghan police, Iraqi embassy compound in Kabul - Afghan security offici"
RT @ava: @DonaldJTrumpJr @CNN @MSNBC @CBS @ABC @TPUSA @RealCandaceO Damn. If that’s the largest ever I don’t wanna see what the last year’s…,CBS,27/10/2018,53.83,-0.0102173509195615,3053712.0,39.262,30.053,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Damn. If thats the largest ever I dont wanna see what the last years
RT @IndivisibleNet: BREAKING NEWS: @Ford says it stands by NFL players. They believe players have a right to protest and that this right sh…,Ford,07/09/2018,9.27,0.0215749730312838,51229915.0,28.07,22.369,1,0.0,$RESERVED$ $MENTION$: BREAKING NEWS: $MENTION$ says it stands by NFL players. They believe players have a right to protest and that this right sh
"RT @netflix: Omar's ""Elite"" storyline is one of the best things I've seen all year — plus, #Omander is endgame! https://t.co/ih88B0G2fw",Netflix,27/10/2018,299.83,0.0066704465863989,19616041.0,81.178,60.422,1,1.0,"$RESERVED$ $MENTION$: Omar's ""Elite"" storyline is one of the best things I've seen all year plus, $HASHTAG$ is endgame! $URL$"
"RT @Reuters: U.S., Canada agree on a deal to replace NAFTA https://t.co/MYYgOBJke9 via @ReutersTV https://t.co/gXcziAgm6b",Reuters,01/10/2018,49.9284,0.0077210565529837,8940163.0,7.945,13.033,1,0.0,"$RESERVED$ $MENTION$: U.S., Canada agree on a deal to replace NAFTA $URL$ via $MENTION$ $URL$"
Check out NEW Fish Necktie Fishing Men's Father Novelty Clip On Nanco #Nanco #Tie https://t.co/mLjRsWYnIA via @eBay,eBay,25/09/2018,32.76,0.0390720390720391,20478999.0,16.949,15.794,1,0.1363636363636363,Check out NEW Fish Necktie Fishing Men's Father Novelty Clip On Nanco $HASHTAG$ $HASHTAG$ $URL$ via $MENTION$
RT @tom_gloves: #GenocideInSouthernCameroons committed by #PaulBiya @FoxNews @washingtonpost @Reuters @BBCWorld @BBCAfrica @FRANCE24 @LeahH…,Reuters,03/09/2018,49.0473,0.0,3566561.0,19.213,16.855,-1,0.0,$RESERVED$ $MENTION$: $HASHTAG$ committed by $HASHTAG$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$
"RT @votevets: PSA: Even if you don't like @Nike making @Kaepernick7 the face of their new campaign, if you own Nike gear, you already paid…",Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,0.3681818181818181,"$RESERVED$ $MENTION$: PSA: Even if you don't like $MENTION$ making $MENTION$ the face of their new campaign, if you own Nike gear, you already paid"
"Check out Disney Pixar Monsters, Inc. (DVD, 2002, 2-Disc Set, Collectors Edition)  #Disney https://t.co/bhE2u1tMjg via @eBay",eBay,16/09/2018,34.1,0.0099706744868034,5376353.0,18.239,14.535,1,0.0,"Check out Disney Pixar Monsters, Inc. (DVD, $NUMBER$, $NUMBER$-Disc Set, Collectors Edition) $HASHTAG$ $URL$ via $MENTION$"
"RT @IBM: Lights. Camera. Stacks 🎬You asked, we delivered. Never before seen footage inside an #IBMCloud data center.https://t.co/ggW55…",IBM,21/10/2018,129.1,0.0112316034082108,7791636.0,49.84,31.783,-1,0.0,"$RESERVED$ $MENTION$: Lights. Camera. Stacks $EMOJI$You asked, we delivered. Never before seen footage inside an $HASHTAG$ data center.$URL$"
@rinabri @ChronicTami @intel Candy and my dentist!! 😂😂,Intel,27/09/2018,45.88,0.0224498692240626,15415535.0,21.26,20.328,1,0.0,$MENTION$ $MENTION$ $MENTION$ Candy and my dentist!! $EMOJI$$EMOJI$
RT @Reuters: Apple hit a $1 trillion market cap this week - a major milestone in a decade of stock gains fueled by the iconic iPhone. See a…,Apple,04/08/2018,207.99,-0.031203423241502,33447396.0,35.301,23.559,-1,0.28125,$RESERVED$ $MENTION$: Apple hit a $1 trillion market cap this week - a major milestone in a decade of stock gains fueled by the iconic iPhone. See a
"RT @Nike: Yesterday, 2:01:39 seemed crazy. Today, it’s the marathon world record. #justdoit https://t.co/dm7JeOCPqN",Nike,16/09/2018,83.49,-0.0002395496466642,4884358.0,23.117,18.114,1,-0.6,"$RESERVED$ $MENTION$: Yesterday, $NUMBER$:01:39 seemed crazy. Today, its the marathon world record. $HASHTAG$ $URL$"
Forgot to add kudos to @Google and @bing whose work in this area led to a two-thirds reduction in child abuse imagery.C'mon @yandexcom !,Google,30/10/2018,1049.51,0.0326247486922468,2988418.0,49.636,35.57,-1,0.0,Forgot to add kudos to $MENTION$ and $MENTION$ whose work in this area led to a two-thirds reduction in child abuse imagery.C'mon $MENTION$ !
RT @alexmorgan13: So proud to be a part of the @Nike family #JustDoIt https://t.co/0l2BpphbzY,Nike,08/09/2018,80.3,-0.0047322540473224,6633912.0,21.364,18.219,1,0.8,$RESERVED$ $MENTION$: So proud to be a part of the $MENTION$ family $HASHTAG$ $URL$
"@not_quiet_dead @UPS Maybe whoever does it is someone that doesn't like you for whatever reason. Old enemy, an ex,… https://t.co/m12nLKigeB",UPS,13/09/2018,119.7,0.0387635756056808,5029184.0,20.318,14.778,-1,0.0,"$MENTION$ $MENTION$ Maybe whoever does it is someone that doesn't like you for whatever reason. Old enemy, an ex, $URL$"
RT @Reuters: Russian Communists say election stolen by pro-Putin candidate https://t.co/MxARgO68uH https://t.co/8ah8klLei5,Reuters,17/09/2018,50.1267,0.0002194439290837,2828945.0,11.155,16.894000000000002,1,0.0,$RESERVED$ $MENTION$: Russian Communists say election stolen by pro-Putin candidate $URL$ $URL$
"RT @SteveNash: Great day at the @Apple event!  Thanks, @tim_cook for believing in our incredible app @HomeCourtai and giving us a chance to…",Apple,13/09/2018,226.41,-0.0356874696347333,41706377.0,25.87,17.349,1,1.0,"$RESERVED$ $MENTION$: Great day at the $MENTION$ event! Thanks, $MENTION$ for believing in our incredible app $MENTION$ and giving us a chance to"
@JohnLegere very disappointed the way situation is being handled by @myamtel and @TMobile on the matter brought to our attention.,TMobile,01/03/2017,62.34,-0.0020853384664742,3777302.0,33.056999999999995,29.438,-1,-0.975,$MENTION$ very disappointed the way situation is being handled by $MENTION$ and $MENTION$ on the matter brought to our attention.
