TWEET,STOCK,DATE,LAST_PRICE,3_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,TWTOKEN
"RT @Reuters: At least four reported dead, 12 injured in shooting at Pittsburgh synagogue https://t.co/lAAVY8PUoy",Reuters,27/10/2018,50.6003,0.0095770183180732,1552695.0,15.882,23.586,-1,-0.25,"$RESERVED$ $MENTION$: At least four reported dead, $NUMBER$ injured in shooting at Pittsburgh synagogue $URL$"
RT @Google: Today's #GoogleDoodle honors Pakistani philanthropist Abdul Sattar #Edhi whose life's mission was to help others →…,Google,28/02/2017,844.93,0.0034085663901151,1383119.0,6.591,12.823,1,0.0,$RESERVED$ $MENTION$: Today's $HASHTAG$ honors Pakistani philanthropist Abdul Sattar $HASHTAG$ whose life's mission was to help others
RT @Reuters: Google buys into new Finnish wind energy in renewables search https://t.co/sAiAZnaFr2,Reuters,11/09/2018,49.0913,0.0042634845685489,2477540.0,9.728,16.882,-1,0.1363636363636363,$RESERVED$ $MENTION$: Google buys into new Finnish wind energy in renewables search $URL$
RT @Apple: Everything to know about the all-new iPhone XS and XS Max in :54,Apple,23/09/2018,217.66,0.0108885417623817,96246748.0,27.839,19.836,1,0.0,$RESERVED$ $MENTION$: Everything to know about the all-new iPhone XS and XS Max in :54
@HP @lenovo @Dell @Microsoft @Apple  yall needa make laptops with 4K 500+ nits brightness 120hz/144hz displays with… https://t.co/kDtWTSjQ6c,Apple,03/09/2018,227.63,0.0,43340134.0,9.004,21.817,1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ yall needa make laptops with $NUMBER$K $NUMBER$+ nits brightness $NUMBER$hz/144hz displays with $URL$
@soledadobrien @CocaCola @NPR @WhitlockJason what you got brother?  Speak up. The silence is deafening.,CocaCola,04/09/2018,44.76,-0.0042448614834673,11138579.0,7.3370000000000015,10.565,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ what you got brother? Speak up. The silence is deafening.
@eliza_talks @Reuters But you banged your brother in 2015. Remember your mom was video taping it.,Reuters,01/11/2017,48.7168,0.0630788557540725,2189207.0,29.711,20.091,1,0.0,$MENTION$ $MENTION$ But you banged your brother in $NUMBER$. Remember your mom was video taping it.
"RT @neymarjr: Glad to see another champion on team @Gillette. Welcome, @xPekeLoL.#PursuitofPrecision https://t.co/q4RdjwvJyN",Gillette,31/01/2017,4217.7,0.000960238992816,3495.0,3.459,4.545,1,0.5,"$RESERVED$ $MENTION$: Glad to see another champion on team $MENTION$. Welcome, $MENTION$.$HASHTAG$ $URL$"
RT @netflix: Sandra Bullock will do whatever it takes for her family to survive in Bird Box — December 21 on Netflix and in select theaters…,Netflix,24/10/2018,301.83,0.1021767219958255,19039297.0,83.53399999999998,58.904,1,0.0,$RESERVED$ $MENTION$: Sandra Bullock will do whatever it takes for her family to survive in Bird Box December $NUMBER$ on Netflix and in select theaters
"@bookingcom Just received an email notification, delivery has failed to these recipients or groups, which I was adv… https://t.co/9BK66dTRwI",bookingcom,22/09/2018,1956.74,-0.0153111808416039,597447.0,14.434,19.632,-1,-0.5,"$MENTION$ Just received an email notification, delivery has failed to these recipients or groups, which I was adv $URL$"
RT @GameInvestment: Reload your Amazon Gift Card balance with $100 and receive a free $10 bonus. https://t.co/myg3i7LjdS via @amazon https:…,Amazon,01/07/2017,968.0,0.0230681818181818,3390345.0,17.035,19.114,1,0.4,$RESERVED$ $MENTION$: Reload your Amazon Gift Card balance with $100 and receive a free $10 bonus. $URL$ via $MENTION$ https:
@Google PATHETIC,Google,11/09/2018,1189.99,-0.0104202556324003,1462688.0,19.128,16.248,-1,-1.0,$MENTION$ PATHETIC
RT @Reuters: Fire in the belly: Bold V&amp;A museum transforms Scotland's Dundee https://t.co/H6eNAPpmrJ https://t.co/Lqjlkrugvg,Reuters,12/09/2018,49.8072,-0.0101712202251883,7901422.0,11.93,17.209,-1,0.3333333333333333,$RESERVED$ $MENTION$: Fire in the belly: Bold V&amp;A museum transforms Scotland's Dundee $URL$ $URL$
RT @TomFitton: The breaking news that @Google employees conspired to try to twist search results to oppose @realDonaldTrump policies is fur…,Google,22/09/2018,1172.12,0.0018342831791967,4561119.0,20.526,17.930999999999994,1,0.0,$RESERVED$ $MENTION$: The breaking news that $MENTION$ employees conspired to try to twist search results to oppose $MENTION$ policies is fur
RT @b0yle: BREAKING NEWS: @Microsoft co-founder and @Seahawks owner @PaulGAllen says non-Hodgkin's #lymphoma has returned but voices optimi…,Microsoft,01/10/2018,115.61,-0.010725715768532,18883079.0,14.055,16.1,1,0.0,$RESERVED$ $MENTION$: BREAKING NEWS: $MENTION$ co-founder and $MENTION$ owner $MENTION$ says non-Hodgkin's $HASHTAG$ has returned but voices optimi
RT @Reuters: Apple apologizes after outcry over slowed iPhones and slashes prices for battery replacements https://t.co/222GuP3bAh via @Ste…,Reuters,29/12/2017,48.0119,-0.0110118533113665,452187.0,9.482,8.113999999999999,1,0.0,$RESERVED$ $MENTION$: Apple apologizes after outcry over slowed iPhones and slashes prices for battery replacements $URL$ via $MENTION$
@AlanSalehzadeh @Reuters Trump makes some sense in here: USA has willingly used extraordinary amounts of money for… https://t.co/1w2TAdDRAF,Reuters,28/04/2017,50.0386,-0.0550315156699028,2448752.0,23.42,15.044,-1,0.2916666666666666,$MENTION$ $MENTION$ Trump makes some sense in here: USA has willingly used extraordinary amounts of money for $URL$
@Rosaria10430386 @HarmonieSafaris @w_terrence @Nike No you are attacking him for doing something he has the right t… https://t.co/e3Z0wIFVeD,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.2857142857142857,$MENTION$ $MENTION$ $MENTION$ $MENTION$ No you are attacking him for doing something he has the right t $URL$
Check out The Spanish Armada Commanders Large Copper Wall Plaque 1588. https://t.co/egesr5kgeS @eBay,eBay,13/09/2018,34.44,-0.0211962833914052,6716827.0,17.733,14.649,-1,0.1071428571428571,Check out The Spanish Armada Commanders Large Copper Wall Plaque $NUMBER$. $URL$ $MENTION$
RT @sandrayearman: Brother Kings ...The Warrior Series...Vol 1... by Sandra J Yearman https://t.co/JZWIp0jiIu … via @amazon #series #fantas…,Amazon,30/10/2018,1530.42,0.0734373570653806,12460086.0,74.85300000000002,51.705,1,0.0,$RESERVED$ $MENTION$: Brother Kings ...The Warrior Series...Vol $NUMBER$... by Sandra J Yearman $URL$ via $MENTION$ $HASHTAG$ $HASHTAG$
@TheInnerMoon @ComicRwilliams @HamillHimself @Disney Windy uses it just fine. The problem is the Jedi don’t teach t… https://t.co/ihemDzeN5G,Disney,30/12/2017,107.51,0.0012091898428052,4538403.0,11.556,22.836,-1,0.4166666666666667,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Windy uses it just fine. The problem is the Jedi dont teach t $URL$
"Check out ""River Girl"" acrylic #painting on canvas contemporary #erotic #art #nude #fantasyart   https://t.co/YfjVVWePNQ via @eBay",eBay,01/09/2017,36.35,-0.0316368638239339,5122878.0,11.82,18.392,-1,0.1666666666666666,"Check out ""River Girl"" acrylic $HASHTAG$ on canvas contemporary $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$ via $MENTION$"
Just saw this on Amazon: KIM KARDASHIAN: HOLLYWOOD by Glu Mobile Inc. https://t.co/tdsIX7Wt07 via @amazon,Amazon,18/07/2018,1842.92,-0.0162188266446726,4861913.0,11.863,18.954,-1,0.0,Just saw this on Amazon: KIM KARDASHIAN: HOLLYWOOD by Glu Mobile Inc. $URL$ via $MENTION$
RT @1TD: @Tesco what have you got to say for yourself ya cheeky monkey https://t.co/cJjkb4rAub,Tesco,31/01/2017,194.6,0.0614080164439877,79257504.0,60.469,39.887,1,-0.05,$RESERVED$ $MENTION$: $MENTION$ what have you got to say for yourself ya cheeky monkey $URL$
"RT @give_together: Check out Large Limoges ""Ravenwood"" Studio Hand Painted Strawberry Pitcher https://t.co/B8a3Z3NIXa @eBay",eBay,31/03/2017,33.57,-0.0011915400655346,10222995.0,12.663,12.648,-1,0.2142857142857142,"$RESERVED$ $MENTION$: Check out Large Limoges ""Ravenwood"" Studio Hand Painted Strawberry Pitcher $URL$ $MENTION$"
RT @Reuters: Heineken agrees to sell China operation to CR Beer in $3.1 billion deal https://t.co/FfwPl5aqXZ https://t.co/Wxpq0gbuiz,Heineken,03/08/2018,88.84,-0.0258892390814947,1199487.0,34.593,22.364,-1,0.0,$RESERVED$ $MENTION$: Heineken agrees to sell China operation to CR Beer in $3.1 billion deal $URL$ $URL$
RT @GoldmanSachs: $GS Research outlines its case for upgrading Chinese equities on our podcast: https://t.co/yw1VJu6mOz https://t.co/aLwN35…,Goldman Sachs,28/04/2017,223.8,0.0126452189454869,2936589.0,35.551,24.851,1,0.0,$RESERVED$ $MENTION$: $GS Research outlines its case for upgrading Chinese equities on our podcast: $URL$ $URL$
"RT @VolunteerFla: Thank you, @comcast, for supporting the Florida Disaster Fund with $700,000 in both cash and in-kind donations.Read mor…",Comcast,23/10/2018,35.65,0.0092566619915848,20100191.0,26.108,29.937,1,0.25,"$RESERVED$ $MENTION$: Thank you, $MENTION$, for supporting the Florida Disaster Fund with $700,000 in both cash and in-kind donations.Read mor"
Check out my listing @eBay - https://t.co/dpqABlsnPE via @eBay,eBay,14/09/2018,34.1,0.0002932551319647,5376353.0,18.239,14.535,1,0.0,Check out my listing $MENTION$ - $URL$ via $MENTION$
Pizza at the worlds largest McDonalds @McDonalds @HolmquistES @disney https://t.co/SmSKTtCC95,McDonald's,30/06/2017,153.16,0.0036563071297989,2508213.0,7.747999999999997,10.954,1,0.0,Pizza at the worlds largest McDonalds $MENTION$ $MENTION$ $MENTION$ $URL$
"Check out 4 VINTAGE FELT COVERED  ORNAMENTS, CHOIR ANGELS, Red Christmas Xmas  https://t.co/62BjVGjUQl via @eBay",eBay,28/04/2017,33.41,-0.0179586950014963,10127598.0,28.496,18.344,1,0.0,"Check out $NUMBER$ VINTAGE FELT COVERED ORNAMENTS, CHOIR ANGELS, Red Christmas Xmas $URL$ via $MENTION$"
@comcast internet outage stopping me from watching the @Lions. Any other night I’d be freaking out.,Comcast,11/09/2018,36.3,-0.0035812672176307,20601003.0,14.6,19.339,1,0.0,$MENTION$ internet outage stopping me from watching the $MENTION$. Any other night Id be freaking out.
"RT @JKellerHD: Great convo w @SAP @stefanries66 via @VivienShiaoBT #HR has evolved over time, &amp; with cutting edge #tech,…",SAP,30/09/2017,92.434,-0.0059934656078932,2628618.0,6.131,11.116,1,0.1,"$RESERVED$ $MENTION$: Great convo w $MENTION$ $MENTION$ via $MENTION$ $HASHTAG$ has evolved over time, &amp; with cutting edge $HASHTAG$,"
"RT @Reuters: Two @Reuters journalists have been imprisoned in Myanmar since Dec. 12, 2017. See our coverage of the case: https://t.co/b1VOj…",Reuters,05/09/2018,48.9922,0.0011246688248334,2480604.0,19.22,16.910999999999998,1,0.0,"$RESERVED$ $MENTION$: Two $MENTION$ journalists have been imprisoned in Myanmar since Dec. $NUMBER$, $NUMBER$. See our coverage of the case: $URL$"
"@SamJanBiscuit @Reuters With ya there! Would prefer if he flew right past CA, straight to Russia.",Reuters,31/07/2017,50.5452,0.0037055942008341,1301289.0,5.305,8.792,1,0.0,"$MENTION$ $MENTION$ With ya there! Would prefer if he flew right past CA, straight to Russia."
RT @lord_mchaggis: RACIST MAN REFUSES TO SIT NEXT TO  ELDERLY BLACK WOMAN on @Ryanair flight calling victim an UGLY BLACK BASTARD and Ryana…,Ryanair,20/10/2018,11.45,0.0082969432314411,1782490.0,32.293,48.479,-1,-0.2216666666666666,$RESERVED$ $MENTION$: RACIST MAN REFUSES TO SIT NEXT TO ELDERLY BLACK WOMAN on $MENTION$ flight calling victim an UGLY BLACK BASTARD and Ryana
Check out Takes Long Time to Grow Old Friend Coffee Mug Cup 10oz Seeds of Friendship k733 #Lang https://t.co/Jz3qtBIwWS via @eBay,eBay,30/12/2017,37.74,-0.0034446210916799,4652483.0,9.985,19.193,1,0.025,Check out Takes Long Time to Grow Old Friend Coffee Mug Cup $NUMBER$oz Seeds of Friendship k733 $HASHTAG$ $URL$ via $MENTION$
RT @Apple: Welcome to the big screens. The new iPhone XS and iPhone XS Max are here.,Apple,01/10/2018,227.26,-0.0066883745489746,23600802.0,15.837,19.827,1,0.4,$RESERVED$ $MENTION$: Welcome to the big screens. The new iPhone XS and iPhone XS Max are here.
"RT @Reuters: Wall Street ends up more than 1 percent; chip, transport shares help https://t.co/2fs6Vuh38K",Reuters,30/10/2018,50.6113,-0.0002173427673267,926942.0,13.632,24.041,1,0.5,"$RESERVED$ $MENTION$: Wall Street ends up more than $NUMBER$ percent; chip, transport shares help $URL$"
@rizahariati @BBCNewsbeat @Ryanair So if someone said they didn’t want to sit next to you’re because you’re Muslim… https://t.co/d9iWzJ7vyl,Ryanair,21/10/2018,11.45,0.0161572052401747,1782490.0,32.293,48.479,-1,0.0,$MENTION$ $MENTION$ $MENTION$ So if someone said they didnt want to sit next to youre because youre Muslim $URL$
Crataegus Oxyacantha Q - Mother Tincture – Supports Cardiovascular Health – M... https://t.co/BjSq9Lq0Q2 via @amazon,Amazon,23/09/2018,1915.01,0.0152949592952517,6855898.0,27.813,22.493,1,0.0,Crataegus Oxyacantha Q - Mother Tincture Supports Cardiovascular Health M... $URL$ via $MENTION$
Good for @Google … tell the US Senate to go fuck themselves until they get the corrupt @GOP out of power.  https://t.co/UzDES0NsZi,Google,05/09/2018,1199.1,0.0272704528396297,2699394.0,21.65,17.894000000000005,1,-0.0666666666666667,Good for $MENTION$ tell the US Senate to go fuck themselves until they get the corrupt $MENTION$ out of power. $URL$
RT @FaithHill: #ICYMI Tim and I will be doing a @facebook LIVE tonight at 5:30pm EST for a #Soul2Soul The World Tour 2017 announce…,Facebook,31/01/2017,130.32,0.0142725598526704,19790484.0,15.121,16.219,1,0.1363636363636363,$RESERVED$ $MENTION$: $HASHTAG$ Tim and I will be doing a $MENTION$ LIVE tonight at $NUMBER$:30pm EST for a $HASHTAG$ The World Tour $NUMBER$ announce
Check out Vintage GUCCI Leather Shoulder Bag GG Logo AUTHENTIC Crossbody Purse Brown https://t.co/5GXqLxTfFQ @eBay,eBay,01/12/2017,35.2,0.0085227272727271,11535245.0,23.337,19.987,1,0.5,Check out Vintage GUCCI Leather Shoulder Bag GG Logo AUTHENTIC Crossbody Purse Brown $URL$ $MENTION$
@reeses @amazon Peanut butter cups! ❤️ #NotSorry #Sweepstakes,Amazon,02/09/2018,2012.71,-0.0051323837015764,4204378.0,16.883,20.676,-1,0.0,$MENTION$ $MENTION$ Peanut butter cups! $EMOJI$ $HASHTAG$ $HASHTAG$
"RT @Reuters: WATCH: Carbon dioxide levels grew at record pace in 2016, U.N. says https://t.co/llFT7n5GMg via @ReutersTV https://t.co/jmu1le…",Reuters,31/10/2017,51.5916,0.0038417106660774,631751.0,6.504,9.981,1,0.0,"$RESERVED$ $MENTION$: WATCH: Carbon dioxide levels grew at record pace in $NUMBER$, U.N. says $URL$ via $MENTION$ $URL$"
RT @father: smh @netflix been fuckin trippin lately https://t.co/SwiJFdRKik,Netflix,27/10/2018,299.83,0.0066704465863989,19616041.0,81.178,60.422,1,-0.3,$RESERVED$ $MENTION$: smh $MENTION$ been fuckin trippin lately $URL$
@EightfoldBnP @MLS @torontofc @Audi Yes we do. We boo you,Audi,30/11/2017,727.0,-0.0178817056396148,35.0,23.799,14.479,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Yes we do. We boo you
"Check out Onkyo RC-331C CD Remote Control DC-X340, DC-X370, DC-X380 DX-130, DX-340 - G #ONKYO https://t.co/SAxzlimrXm via @eBay",eBay,03/09/2018,34.61,0.0,7944075.0,11.392,14.753,1,-0.1,"Check out Onkyo RC-331C CD Remote Control DC-X340, DC-X370, DC-X380 DX-130, DX-340 - G $HASHTAG$ $URL$ via $MENTION$"
# Pathetic service from @amazon @amazonIN @AmazonHelp my order no.406-1578131-1890757 I return my order after done… https://t.co/m4hkYfuAU7,Amazon,17/09/2018,1908.03,0.0325781041178598,7050192.0,26.273000000000003,21.683000000000003,-1,-1.0,$HASHTAG$ Pathetic service from $MENTION$ $MENTION$ $MENTION$ my order no.406-1578131-1890757 I return my order after done $URL$
Disgusting. Absooooolutely Disgusting.Someone at @Walmart had to approve that.... that piece of garbage. https://t.co/Cz8DoopdZG,Walmart,01/12/2017,97.35,-0.0059578839239856,8296198.0,7.761,33.812,-1,-1.0,Disgusting. Absooooolutely Disgusting.Someone at $MENTION$ had to approve that.... that piece of garbage. $URL$
@stormgrl @LeahBMH @gilliankbruce @salesforce So much amazingness in one photo! ❤️❤️,salesforce.com,06/09/2018,148.83,0.0258684405025868,4190347.0,27.64,24.19400000000001,-1,0.25,$MENTION$ $MENTION$ $MENTION$ $MENTION$ So much amazingness in one photo! $EMOJI$$EMOJI$
Check out J.crew Collection Size 6 Teal Cotton Fully Lined Strapless Dress Beautiful  https://t.co/IK4hV3pZUj via @eBay,eBay,28/02/2017,33.9,0.0047197640117995,8105294.0,15.92,21.975,-1,0.85,Check out J.crew Collection Size $NUMBER$ Teal Cotton Fully Lined Strapless Dress Beautiful $URL$ via $MENTION$
"Check out WILLOW GAME, COMPLETE, ERIC GOLDBERG ASSOCIATES, GREG  COSTIKYAN, VG! #TORBOOKS https://t.co/Zs5UGWAfVC via @eBay",eBay,21/10/2018,28.75,0.0973913043478261,39779447.0,58.203,35.868,-1,-0.1375,"Check out WILLOW GAME, COMPLETE, ERIC GOLDBERG ASSOCIATES, GREG COSTIKYAN, VG! $HASHTAG$ $URL$ via $MENTION$"
"RT @my_candles: Check out Mini Me Handmade Crochet Toy Height  8"" #Handmade https://t.co/MBkcOQaeJS via @eBay",eBay,29/10/2018,26.82,0.0193885160328113,18291838.0,51.611,37.935,-1,0.0,"$RESERVED$ $MENTION$: Check out Mini Me Handmade Crochet Toy Height $NUMBER$"" $HASHTAG$ $URL$ via $MENTION$"
RT @DevanF91: A thread: reason why I chose to cut @Nike swoosh logo of my socks. https://t.co/3JFmRMgjVH,Nike,07/09/2018,80.3,-0.0087173100871731,6633912.0,21.364,18.219,-1,0.0,$RESERVED$ $MENTION$: A thread: reason why I chose to cut $MENTION$ swoosh logo of my socks. $URL$
"Respect to @Hermesparcels via @ASOS @ASOS_HeretoHelp, brilliant service showing a photograph of the parcel in my le… https://t.co/hFaS9Y1TcN",ASOS,10/09/2018,5902.0,-0.0084717045069467,257918.0,38.543,26.107,1,0.9,"Respect to $MENTION$ via $MENTION$ $MENTION$, brilliant service showing a photograph of the parcel in my le $URL$"
RT @DanelleUmstead: This is me.•••@DancingABC @artemchigvintse @TeamToyota @Toyota @comcast @Deloitte @smuckers @USParalympics #MondayM…,Comcast,24/09/2018,35.63,0.0637103564412011,67853384.0,41.215,26.947,1,0.0,$RESERVED$ $MENTION$: This is me.$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $HASHTAG$
@Grotticia @Tesco Wife wants to know if there's a J.....? (I have no idea what word she's trying to come up with!),Tesco,30/11/2017,194.05,-0.0061839732027828,29935204.0,22.845,25.838,-1,0.2,$MENTION$ $MENTION$ Wife wants to know if there's a J.....? (I have no idea what word she's trying to come up with!)
First Iron Fist and then Luke Cage?!?!? That ain't right @netflix,Netflix,20/10/2018,332.67,0.0962816003847656,16717233.0,80.447,53.359,1,0.390625,First Iron Fist and then Luke Cage?!?!? That ain't right $MENTION$
"RT @Apple: @BiancaTye The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series 4 are here. #AppleEvent",Apple,13/09/2018,226.41,-0.0356874696347333,41706377.0,25.87,17.349,-1,0.0,"$RESERVED$ $MENTION$: $MENTION$ The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series $NUMBER$ are here. $HASHTAG$"
"RT @ScottPresler: Good morning to everyone, except those at @Nike.We won't forget that you chose cop-hater Colin Kaepernick to represent…",Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.7,"$RESERVED$ $MENTION$: Good morning to everyone, except those at $MENTION$.We won't forget that you chose cop-hater Colin Kaepernick to represent"
"RT @IWBAShitShow: @SebDance @Honda Honda Europe has sales of around £5,100m and a profit of about £75m or 1.4%Honda Swindon has turnover…",Honda,06/09/2018,3183.0,0.0229343386742067,3404800.0,19.112,22.651,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Honda Europe has sales of around $NUMBER$m and a profit of about $NUMBER$m or $NUMBER$%Honda Swindon has turnover
Shark Doo T Shirt Family Gift Fathers Day Birthday Christmas Shark Doo Family... https://t.co/breHbSASzI via @amazon,Amazon,30/10/2018,1530.42,0.0734373570653806,12460086.0,74.85300000000002,51.705,-1,0.0,Shark Doo T Shirt Family Gift Fathers Day Birthday Christmas Shark Doo Family... $URL$ via $MENTION$
RT @ChampionsLeague: 😵 Outrageous. Sadio Mané sends Neymar and picks up Skill of the Day 👌@Mastercard #UCL https://t.co/nK7jqKWmSR,Mastercard,19/09/2018,218.19,-0.0010541271368989,2882966.0,15.042,16.565,-1,-1.0,$RESERVED$ $MENTION$: $EMOJI$ Outrageous. Sadio Man sends Neymar and picks up Skill of the Day $EMOJI$$MENTION$ $HASHTAG$ $URL$
RT @Disney: Liu Yifei Has Been Cast as #Mulan in the Upcoming Live-Action Film: https://t.co/rKn6minNV4 https://t.co/hkmJW0AdMv,Disney,30/11/2017,104.82,-0.0193665331043692,9948999.0,11.504,13.967,1,0.0,$RESERVED$ $MENTION$: Liu Yifei Has Been Cast as $HASHTAG$ in the Upcoming Live-Action Film: $URL$ $URL$
@HindolSengupta @amazon Such works become valuable if they help promote spirituality or spiritual inquiry. Sales pitch must reflect that.,Amazon,01/03/2017,853.08,-0.0091902283490411,2760083.0,11.025,15.956,1,0.0,$MENTION$ $MENTION$ Such works become valuable if they help promote spirituality or spiritual inquiry. Sales pitch must reflect that.
RT @Lakewayjay: @kwilli1046 @Walmart Take good care of this employee. That’s the kind of dedication I appreciate and patronize.,Walmart,26/09/2018,94.59,0.0138492441061423,5918606.0,8.972999999999997,29.613000000000003,1,0.7,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Take good care of this employee. Thats the kind of dedication I appreciate and patronize.
"RT @Reuters: South Korea, China agree to normalize relations after THAAD fallout https://t.co/yQuxBSrQn6 https://t.co/3YuCgWUVts",Reuters,31/10/2017,51.5916,0.0038417106660774,631751.0,6.504,9.981,1,0.0,"$RESERVED$ $MENTION$: South Korea, China agree to normalize relations after THAAD fallout $URL$ $URL$"
Check out this Amazon deal: Sofishie Casual Cowl Neck With Sleeve Buttons... by Sofishie https://t.co/hXYEcdDhoX via @amazon,Amazon,22/07/2018,1813.7,-0.0004024921431328,3891566.0,17.295,19.659,-1,-0.5000000000000001,Check out this Amazon deal: Sofishie Casual Cowl Neck With Sleeve Buttons... by Sofishie $URL$ via $MENTION$
"@MagnificentOne_ @dwallbank @Walmart Do you own that business listed in your bio, or are you an employee? Because i… https://t.co/wDMpBAUsbh",Walmart,01/12/2017,97.35,-0.0059578839239856,8296198.0,7.761,33.812,1,0.6,"$MENTION$ $MENTION$ $MENTION$ Do you own that business listed in your bio, or are you an employee? Because i $URL$"
RT @beejay_shams: how much does this koko irin (pot) cost in @adidas store.. 😂😂😂 https://t.co/lUU5j4Dcyj,adidas,30/10/2018,203.8,-0.0019627085377821,940956.0,32.064,28.687,-1,0.2,$RESERVED$ $MENTION$: how much does this koko irin (pot) cost in $MENTION$ store.. $EMOJI$$EMOJI$$EMOJI$ $URL$
Check out Red Jasper Stone Filigree Bracelet Silver Plated Bangle ~Victorian Jewelry Gift  https://t.co/MLne4d8Zxe via @eBay,eBay,24/09/2018,33.72,0.0094899169632265,8746536.0,9.487,14.181,-1,0.0,Check out Red Jasper Stone Filigree Bracelet Silver Plated Bangle ~Victorian Jewelry Gift $URL$ via $MENTION$
RT @AamerAnwar: Disgusting racist horrific abuse of black passenger @Ryanair What did you do about it? Why was he not removed? Why was he n…,Ryanair,21/10/2018,11.45,0.0161572052401747,1782490.0,32.293,48.479,-1,-0.7222222222222222,$RESERVED$ $MENTION$: Disgusting racist horrific abuse of black passenger $MENTION$ What did you do about it? Why was he not removed? Why was he n
@comcast do early termination fees apply to customers who move to a place not serviced by Comcast? I can’t get a st… https://t.co/SSeIBdxKvl,Comcast,18/10/2018,35.94,-0.0236505286588757,27906064.0,33.848,29.964,-1,0.1,$MENTION$ do early termination fees apply to customers who move to a place not serviced by Comcast? I cant get a st $URL$
RT @kris_degioia: @netflix I would like the time I spent out of my life watching the worse show in the world @blackmirror #timeismoney,Netflix,18/09/2018,367.65,-0.0084047327621378,10413981.0,42.772,41.89,1,-0.25,$RESERVED$ $MENTION$: $MENTION$ I would like the time I spent out of my life watching the worse show in the world $MENTION$ $HASHTAG$
RT @TMobile: Color is coming 🎨 The amazing iPhone XR in stunning new finishes.,TMobile,20/10/2018,69.75,-0.0096057347670251,4744345.0,28.759,21.449,1,0.4121212121212121,$RESERVED$ $MENTION$: Color is coming $EMOJI$ The amazing iPhone XR in stunning new finishes.
Check out Hot Wheels - '49 Ford C.O.E. - 2011 - Nostalgic Brands - Masters of the Universe  https://t.co/o40ABG1FAH via @eBay,Ford,29/09/2018,9.25,0.0021621621621621,30987233.0,23.492,22.989,1,0.25,Check out Hot Wheels - '49 Ford C.O.E. - $NUMBER$ - Nostalgic Brands - Masters of the Universe $URL$ via $MENTION$
"Hey @facebook please revive @Dipraj_Jadhav 's account, he is an awesome creator, he wont break the copyright rules… https://t.co/cN2zIbyYGt",Facebook,02/09/2018,175.73,0.0108689466795652,18065159.0,14.374,67.476,1,1.0,"Hey $MENTION$ please revive $MENTION$ 's account, he is an awesome creator, he wont break the copyright rules $URL$"
RT @nanakim1956fl: @realDonaldTrump #TakeAKnee I support Kap and @Nike . https://t.co/RkRcVO60wr,Nike,07/09/2018,80.3,-0.0087173100871731,6633912.0,21.364,18.219,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $HASHTAG$ I support Kap and $MENTION$ . $URL$
Check out VINTAGE MINIATURE BROWN CORDUROY BEAR-3”JOINTED ARMS/LEGS-WITH SNAP BOTTOMS https://t.co/cBTB1aq0F2 @eBay https://t.co/rdaIJTEZhP,eBay,31/10/2017,37.64,-0.022316684378321,6722841.0,19.794,16.127,-1,0.0,Check out VINTAGE MINIATURE BROWN CORDUROY BEAR-3JOINTED ARMS/LEGS-WITH SNAP BOTTOMS $URL$ $MENTION$ $URL$
#SamsungGalaxyS8 I love it when I convert 4 VZ peeps to @TMobile in one day! #Finally #Yourloss #WelcometoTmobi... https://t.co/KYzvkHHSQk,TMobile,01/07/2017,60.62,0.0141867370504783,4814317.0,21.22,19.147,-1,0.625,$HASHTAG$ I love it when I convert $NUMBER$ VZ peeps to $MENTION$ in one day! $HASHTAG$ $HASHTAG$ $HASHTAG$... $URL$
Check out this Amazon deal: Emotional Intelligence 2.0 by Travis Bradberry https://t.co/0Z1vTj0Fal via @amazon,Amazon,24/09/2018,1934.36,-0.0100033085878533,4213728.0,24.298,22.63300000000001,-1,0.0,Check out this Amazon deal: Emotional Intelligence $NUMBER$ by Travis Bradberry $URL$ via $MENTION$
RT @Apple: Join us September 12 at 10 a.m. PDT to watch the #AppleEvent live on Twitter. Tap ❤️ below and we’ll send you updates on event d…,Apple,11/09/2018,223.85,-0.0113915568461022,35749049.0,22.817,23.56,1,0.1363636363636363,$RESERVED$ $MENTION$: Join us September $NUMBER$ at $NUMBER$ a.m. PDT to watch the $HASHTAG$ live on Twitter. Tap $EMOJI$ below and well send you updates on event d
